especie_id,nom_ctf,desc_eng,nom_eng,desc_cat,desc_cas,nom_cat,_id,nom_cas
1359,Eriobotrya japonica,"This is a small evergreen tree with a rounded crown. It is native to China and Japan. It blossoms from the autumn to the beginning of winter, with fragrant yellowish-white flowers. It produces yellow or orange pomes, known as loquats, which ripen in spring. In Barcelona, it is planted in parks and gardens, as well as in streets and squares.",Loquat,"És un arbret perennifoli, de capçada arrodonida. Originari de la Xina i el Japó. Floreix des de la tardor fins al començament de l'hivern, amb flors oloroses, de color blanc groguenc. Els fruits són poms de color groc o ataronjat, coneguts com nespres, i maduren a la primavera. Es planta a Barcelona en parcs i jardins i en carrers i places.","Es un arbolito perennifolio, de copa redondeada. Originario de China y Japón. Florece desde el otoño hasta el principio del invierno, con flores olorosas, de color blanco amarillento. Los frutos son pomos de color amarillo o anaranjado, conocidos como nísperos, y maduran en primavera. Se planta en Barcelona en parques y jardines y en calles y plazas.",Nesprer del Japó,119,Níspero del Japón
5286588,Ginkgo biloba 'Fastigiata Blagon',"This is a deciduous tree with a conical crown. It is native to China. In the autumn, the leaves turn an attractive yellow. It blossoms in the spring, with fragrant but unattractive flowers; the male flowers are greenish-yellow. The fruit smell like rancid butter, and they are brownish- or orange-yellow, ripening at the start of autumn. Barcelona also has two cultivars: 'Fastigiata', which is a male clone and therefore does not produce seeds, and 'Blagon', a columnar tree that is also male. It is planted in streets and in parks and gardens, due to its characteristic unusual structure, its decorative leaves, the autumnal colour of its foliage and its resistance to pests, infestations and disease.",Gingko  'Blagon',"És un arbre caducifoli, de capçada cònica, originari de la Xina. A la tardor, les fulles es tornen d'un atractiu color groc. Floreix a la primavera, amb flors oloroses però no vistoses; les masculines són de color groc verdós. Els fruits fan olor de mantega rància, són de color groc marronós o ataronjat i maduren al començament de la tardor. A Barcelona també hi ha les cultivars 'Fastigiata', que és un clon masculí i, per tant, no fa llavors, i la 'Blagon', arbre columnar, també masculí. S'usa en jardineria com a arbre viari i com a arbre de parc o de jardí per la seva característica estructura arbòria poc usual, per la forma decorativa de les seves fulles, pel color autumnal del seu fullatge i la seva resistència a plagues i malalties.","Es un árbol caducifolio, de copa cónica, originario de China. En otoño, las hojas se tornan de un atractivo color amarillo. Florece en primavera, con flores olorosas pero no vistosas; las masculinas son de color amarillo verdoso. Los frutos son olorosos, de color amarillo amarronado o anaranjado y maduran a principios de otoño. En Barcelona también están los cultivares 'Fastigiata', que es un clon masculino y, por lo tanto, no da semillas; y 'Blagon', árbol columnar, también masculino. Se usa en jardinería como árbol viario y como árbol de parque o de jardín por su estructura arbórea poco usual, por la forma decorativa de sus hojas, por el color otoñal de su follaje y su resistencia a plagas y enfermedades.",Ginkgo 'Blagon',73,Ginkgo 'Blagon'
2561,Phillyrea latifolia,"This evergreen bush is native to the Mediterranean region. It blossoms in spring, with small, unattractive yellowish flowers. It produces pea-sized drupes that are black when ripe, around October.",Green olive tree,"Arbust perenne, originari de la regió mediterrània. Floreix a la primavera, amb flors poc vistoses, petites i groguenques. Els fruits són drupes de la mida d'un pèsol i de color negre quan maduren, cap al mes d'octubre.","Arbusto perenne, originario de la región mediterránea. Florece en primavera, con flores poco vistosas, pequeñas y amarillentas. Los frutos son drupas del tamaño de un guisante y de color negro cuando maduran, hacia el mes de octubre.",Aladern de fulla ampla,74,Labiérnago prieto
58,Photinia serrulata,"A shrub or small tree with a dense crown and evergreen leaves, native to China. It has large, glossy green leaves that are ovate and serrated, although they have a bronze-coloured tinge in spring. It has small white spring flowers that bear small red berries.",Photinia,"Arbust o petit arbre de fulla perenne, de copa densa i originari de la Xina. Les fulles són de color verd brillant, grans, ovalades i serrades, tot i que a la primavera apareixen tenyides de color bronze. Les flors són petites i blanques, primaverals, i donen pas a petites baies de color vermell.","Arbusto o pequeño árbol de hoja perenne, de copa densa y originario de China. Las hojas son de color verde brillante, grandes, ovaladas y serradas, aunque en primavera aparecen teñidas de color bronce. Las flores son pequeñas y blancas, primaverales, y dan paso a pequeñas bayas de color rojo.",Fotínia,75,Fotinia
94,Pinus canariensis,"An evergreen conifer, native to the Canary Islands, with an umbrella-shaped crown. It blossoms from March to May, with small purple-yellow male flowers and small female flowers forming grey-green cones. It produces light-brown conical pine cones that ripen in the autumn of the second year and disseminate in the summer of the third year. It is one of the few conifer species that is able to regrow after a fire, thanks to its thick bark and the presence of buds in its trunk.",Canary Islands pine,"Conífera perennifòlia, originària de les illes Canàries, amb la capçada en forma de para-sol. La floració es produeix del març al maig, amb flors petites, les masculines de color groc purpuri i les femenines formant cons de color verd grisenc. Els fruits són pinyes còniques de color marró clar que maduren a la tardor del segon any i disseminen a l'estiu del tercer any. És una de les poques espècies de coníferes que tenen la capacitat de rebrotar després d'un incendi, gràcies a una escorça gruixuda i a la presència de gemmes en el tronc.","Conífera perennifolia, originaria de las islas Canarias, con la copa en forma de sombrilla. La floración se produce de marzo a mayo, con flores pequeñas; las masculinas, de color amarillo purpúreo, y las femeninas, formando conos de color verde grisáceo. Los frutos son piñas cónicas de color marrón claro que maduran en otoño del segundo año y se diseminan en verano del tercer año. Es una de las pocas especies de coníferas que tienen la capacidad de rebrotar después de un incendio, gracias a una corteza gruesa y a la presencia de yemas en el tronco.",Pi de Canàries,76,Pino canario
1331,Dracaena draco,"A tree-like evergreen palm, endemic to the Canary Islands, Madeira, Cape Verde and the Anti-Atlas mountains in Morocco.  It's crown is a rosette of rigid, bluish lanceolate leaves that are up to 60 cm long. It blossoms from June to mid-August with inconspicuous racemes of small pinkish-white or creamy-green flowers. It bears fleshy orange berries that appear in the summer and may remain on the plant for a year before falling. It is cultivated as an ornamental plant in parks and gardens.",Canary Islands dragon tree,"Palmera arborescent i perennifòlia, endèmica de les Canàries, Madeira, Cabo Verde i l'Anti-Atlas marroquí.  Presenta una copa en forma de roseta de fulles rígides, en forma de llança i blavoses, de fins a 60 centímetres de llarg. Té una floració poc vistosa, des de juny fins a mitjans d'agost, amb flors petites agrupades en  raïms, de color blanc rosat o verd cremós. Els fruits són baies carnoses de color taronja que surten a l'estiu i poden romandre a la palmera durant un any, abans de caure. S'utilitza com a ornamental, en parcs i jardins.","Palmera arborescente y perennifolia, endémica de Canarias, Madeira, Cabo Verde y el Anti-Atlas marroquí.  Presenta una copa en forma de roseta de hojas rígidas, en forma de lanza y azuladas, de hasta 60 centímetros de largo. Tiene una floración poco vistosa, desde junio hasta mediados de agosto, con flores pequeñas agrupadas en racimos, de color blanco rosado o verde cremoso. Los frutos son bayas carnosas de color naranja que salen en verano y pueden permanecer en la palmera durante un año antes de caer. Se utiliza con fines ornamentales, en parques y jardines.",Drago,77,Drago
2332,Ficus rubiginosa,"This is an evergreen tree with a round crown. It is native to Eastern Australia. It has unremarkable whitish flowers. It produces yellow to dark-red globular fruit that usually ripen in the spring and summer. It is also cultivated as Ficus australis, the only difference being the colour of its leaves.",Rusty fig,"És un arbre perennifoli, de capçada arrodonida. Originari de l'est d'Austràlia. Fa flors sense interès, de color blanquinós. Els fruits són globosos, de color groc a vermell fosc, i maduren preferentment a la primavera i a l'estiu. També es cultiva la Ficus australis que es diferencia només pel color de les fulles.","Es un árbol perennifolio, de copa redondeada. Originario del este de Australia. Echa flores sin interés, de color blanquecino. Los frutos son globosos, de color amarillo a rojo oscuro, y maduran preferentemente en primavera y en verano. También se cultiva la forma Ficus australis, que se diferencia solo por el color de las hojas.",Ficus rubiginós,120,Higuera de Puerto Jackson
1455,Fraxinus ornus,"This is a deciduous tree with a round crown. It is native to Central and Southern Europe and Western Asia.  Its leaves turn yellow or purple in the autumn. It blossoms in April and May, with quite attractive and fragrant, white flowers grouped in panicles. It produces light-brown samaras that ripen in the autumn. Due to its relatively small habit and decorative flowers, it is planted in streets and parks in Barcelona. There are also some cultivars: 'Mecsek', with a spherical crown and a smaller habit than the standard tree; 'Obelisk', and the 'Paul Johannes-Paulus II' OBELISK®, with a columnar habit, very suitable for planting along city streets.",Flowering ash,"Arbre caducifoli, de capçada arrodonida, originari del centre i el sud d'Europa i l'oest d'Àsia.  Les fulles es tornen de color groc o porpra a la tardor. Floreix de l'abril al maig, amb flors oloroses, de color blanc, agrupades i força vistoses. Els fruits són sàmares de color marró clar que maduren la tardor. Pel seu port relativament petit i les seves flors decoratives, a Barcelona s'utilitza com a arbre viari i també com a arbre de parc. Hi ha també les cultivars 'Mecsek', de capçada esfèrica i de port més petit que l'arbre tipus; la cultivar 'Obelisk', i la 'Paul Johannes-Paulus II' OBELISK®, de port columnar, molt apte per plantar-se en els carrers de la ciutat.","Árbol caducifolio, de copa redondeada, originario del centro y el sur de Europa y el oeste de Asia.  Las hojas se tornan de color amarillo o púrpura en otoño. Florece de abril a mayo, con flores olorosas, de color blanco, agrupadas y bastante vistosas. Los frutos son sámaras de color marrón claro que maduran en otoño. Por su porte relativamente pequeño y sus flores decorativas, en Barcelona se utiliza como árbol viario y también como árbol de parque. Existen también los cultivares 'Mecsek', de copa esférica y de porte más pequeño que el árbol tipo; y 'Paul Johannes-Paulus II' OBELISK®, de porte columnar, muy apto para plantarse en las calles de la ciudad.",Freixe de flor,78,"Fresno del maná,  fresno de flor"
1470,Gleditsia triacanthos,"A deciduous tree with an ovoid crown, native to Central and Eastern United States and South Eastern Canada. It blossoms in May and June, with fragrant, cream-coloured flowers; the male flowers are grouped in racemes. It produces twisted reddish-brown seedpods that sometimes have green spots; they ripen in the autumn. In Barcelona, thornless varieties are planted as street trees, especially in avenues and squares, and as a shade tree in parks, forming copses, as solitary trees and in combination with other species. The standard variety is not used very much now, due to its dangerous thorns. The thornless variety is now grown almost exclusively, the Gleditsia triacanthos f. inermis, the thornless black locust. The planted cultivars are also thornless: 'Skyline', which does not bear fruit, and 'Sunburst', which has no fruit either, is smaller than the standard variety, with golden leaves in spring and autumn.",Honey locust,"Arbre caducifoli, de capçada ovoidal, originari del centre i l'est dels Estats Units i del sud-est del Canadà. Floreix entre el maig i el juny, amb flors oloroses i de color crema, les masculines disposades en raïms. Els fruits són llegums retorçats, de color marró vermellós lluent, a vegades amb clapes verdes, que maduren a la tardor. A Barcelona s'utilitzen especialment les varietats inermes com a arbre viari, especialment en passeigs, avingudes i places, i com a arbre d'ombra en parcs, formant bosquines, com a exemplars aïllats o en combinació amb altres espècies. La varietat tipus, que és espinosa, s'empra poc en l'actualitat, atesa la perillositat de les espines. Ara gairebé només es cultiva la forma sense espines, Gleditsia triacanthos f. inermis, l'acàcia negra inerme. També són inermes les cultivars plantades 'Skyline', sense fruits, i 'Sunburst', que tampoc fa fruits, més petita que la varietat tipus i amb fulles de color groc daurat a la primavera i a la tardor.","Árbol caducifolio, de copa ovoidal, originario del centro y el este de los Estados Unidos y del sureste de Canadá. Florece entre mayo y junio, con flores olorosas y de color crema, las masculinas dispuestas en racimos. Los frutos son legumbres retorcidas, de color marrón rojizo reluciente, a veces con clapas verdes, que maduran en otoño. En Barcelona se utilizan especialmente las variedades inermes como árbol viario, especialmente en paseos, avenidas y plazas, y como árbol de sombra en parques formando bosquecillos, como ejemplares aislados o en combinación con otras especies. La variedad tipo, que es espinosa, se utiliza poco en la actualidad, debido a la peligrosidad de las espinas. Ahora se cultiva casi exclusivamente la forma sin espinas, Gleditsia triacanthos f. inermis, la acacia negra inerme. También son inermes los cultivares plantados 'Skyline', sin frutos, y 'Sunburst', que tampoco da frutos, más pequeño que la variedad tipo y con hojas de color amarillo dorado en primavera y en otoño.","Acàcia tres punxes,  acàcia de tres punxes",79,Acacia de tres espinas
1556,Juniperus communis,"It is a small coniferous tree or shrub, native to the cool temperate Northern Hemisphere. It has needle-like leaves in whorls of three. The leaves have a white line on the inner surface. It blossoms in March and April, with small flowers. The fruit is a berry, initially green, ripening to purple-black. It is used to produce gin. The seeds are dispersed by the birds.",Common juniper,"Conífera de port arbustiu o arbori, originària de l'hemisferi nord, a Euràsia i Nord-Amèrica. Les fulles tenen forma d'agulla, agrupades de tres en tres, i amb una línia blanca a l'anvers. Floreix entre març i abril, amb flors poc vistoses. Els fruits són baies esfèriques, de color verd grisós al principi i blau quasi negre quan maduren, anomenats ginebrons i que s'utilitzen per fer la ginebra. Els ocells s'alimenten d'aquest fruits i en dispersen les llavors","Conífera de porte arbustivo o arbóreo, nativa del hemisferio Norte, en Eurasia y América del Norte. Las hojas tienen forma de aguja, están dispuestas en grupos de tres y presentan una línea blanca en la cara superior. Florece entre marzo y abril, con flores poco vistosas. Los frutos son bayas esféricas, las enebrinas, que van pasando de color verde grisáceo a azul casi negro, y que se utilizan para producir la ginebra. Los pájaros se alimentan de estos bayas, dispersando después sus semillas.",Ginebró,80,Enebro común
5286554,Ficus rubiginosa f. glabrescens,"This is an evergreen tree with a round crown. It is native to Eastern Australia. It has unremarkable whitish flowers. It produces yellow to dark-red globular fruit that usually ripen in the spring and summer. The glabrescens form is also cultivated (which is sold on the market under the name Ficus australis or Ficus rubiginosa f. glabrescens), the only difference being the colour of its leaves.",Rusty fig,"És un arbre perennifoli, de capçada arrodonida. Originari de l'est d'Austràlia. Fa flors sense interès, de color blanquinós. Els fruits són globosos, de color groc a vermell fosc, i maduren preferentment a la primavera i a l'estiu. També es cultiva la forma glabrescens (que es ven al mercat amb el nom de Ficus australis o Ficus rubiginosa f. glabrescens) i que es diferencia només pel color de les fulles.","Es un árbol perennifolio, de copa redondeada. Originario del este de Australia. Echa flores sin interés, de color blanquecino. Los frutos son globosos, de color amarillo a rojo oscuro, y maduran preferentemente en primavera y en verano. También se cultiva la forma glabrescens (que se vende en el mercado con el nombre de Ficus australis o Ficus rubiginosa f. glabrescens), que se diferencia solo por el color de las hojas.",Ficus rubiginós,81,Higuera de Puerto Jackson
5286578,Acer platanoides 'Crimson King',"This is a deciduous tree with a round or ovoid crown. It is native to Europe and Western Asia. It blossoms in the middle of spring, with small, greenish-yellow flowers. It produces brownish-green fruit, which ripen at the beginning of autumn. There are two cultivars in Barcelona: 'Columnare' and 'Crimson King'. Although it has problems adapting, it is planted in parks and gardens and as a street tree in Barcelona.",Norwegian maple,"És un arbre caducifoli, de capçada arrodonida o ovoidal. Originari d'Europa i l'oest d'Àsia. Floreix a mitjan primavera, amb flors petites, de color groc verdós. Els fruits, que maduren al començament de la tardor, són de color verd marronós. A Barcelona trobem les cultivars 'Columnare' i 'Crimson King'. Tot i la dificultat d'adaptació, es planta a Barcelona en parcs i jardins i com a arbre viari.","Es un árbol caducifolio, de copa redondeada u ovoidal. Originario de Europa y el oeste de Asia. Florece a mediados de primavera, con flores pequeñas, de color amarillo verdoso. Los frutos, que maduran al principio del otoño, son de color verde amarronado. En Barcelona encontramos los cultivares 'Columnare' y 'Crimson King'. A pesar de su dificultad de adaptación, se planta en Barcelona en parques y jardines y como árbol viario.",Erable,82,Arce real
2014,Acacia decurrens,"This evergreen tree is native to Australia. It has glossy green leaves that fold and close at night. It blossoms at the end of winter and the beginning of spring. Its inflorescences consist of small, fragrant yellow flowers. It produces seedpods that are brown, reddish-brown or black.",Early green wattle,"Arbre perenne, originari d'Austràlia. Presenta fulles verdes, brillants, que es repleguen i es tanquen a la nit. Floreix al final de l'hivern i principi de la primavera, amb inflorescències de flors petites, perfumades i de color groc. Els fruits són llegums de color marró, marró vermellós o negre.","Árbol perenne, originario de Australia. Presenta hojas verdes, brillantes, que se repliegan y se cierran por la noche. Florece al final del invierno y principios de la primavera, con inflorescencias de flores pequeñas, perfumadas y de color amarillo. Los frutos son legumbres de color marrón, marrón rojizo o negro.",Mimosa verda,83,"Mimosa verde,  acacia negra"
823,Acer campestre,"This is a deciduous tree with a round, slightly irregular crown. It is native to Europe and North Africa. In the autumn, the leaves turn a golden colour. It blossoms in April and May, with tiny greenish-yellow flowers. It produces brownish-green fruit, which ripen in the autumn. In addition to the normal species, two cultivars have been planted: 'Elsrijk', with an ovoid habit and a denser crown, and 'Fastigiatum', with a columnar habit. It is a melliferous plant, i.e. it attracts pollinators. It is well-known in beekeeping.",Field maple,"És un arbre caducifoli, de capçada arrodonida i lleugerament irregular. Originari d'Europa i del nord d'Àfrica. A la tardor, les fulles es tornen d'un color daurat. Floreix entre els mesos d'abril i maig, amb flors diminutes, de color groc verdós. Els fruits, que maduren a la tardor, són de color verd marronós. A Barcelona, a més de l'espècie tipus, hi ha plantades les cultivars 'Elsrijk', de port ovoidal i capçada més densa, i 'Fastigiatum', de port columnar. És una planta mel·lífera, és a dir, que atrau pol·linitzadors. És coneguda en apicultura.","Es un árbol caducifolio, de copa redondeada y ligeramente irregular. Originario de Europa y del norte de África. En otoño, las hojas se tornan de un color dorado. Florece entre los meses de abril y mayo, con flores diminutas, de color amarillo verdoso. Los frutos, que maduran en otoño, son de color verde amarronado. En Barcelona, además de la especie tipo, están plantados los cultivares 'Elsrijk', de porte ovoidal y copa más densa, y 'Fastigiatum', de porte columnar. Es una planta melífera, es decir, que atrae polinizadores. Es conocida en apicultura.",Auró blanc,84,Arce menor
2483,Melaleuca armillaris,"An evergreen tree or shrub with a rounded habit, native to South-east Australia.  It has dark-green, needle-shaped leaves. It blossoms in the summer, with cylindrical inflorescences of small flowers that have white stamens. It bears woody seed capsules. It is used in green areas near the seashore, normally for hedges or landscaping purposes.",Bracelet honey myrtle,"Arbre o arbust de port arrodonit i perennifoli, originari del sud-est d'Austràlia.  Les fulles són aciculars i de color verd fosc. A l'estiu floreix en forma d'inflorescències cilíndriques de flors petites amb els estams de color blanc. El fruit és una càpsula llenyosa. S'utilitza en zones enjardinades properes a la costa, normalment per crear tanques vegetals o paisatges.","Árbol o arbusto de porte redondeado y perennifolio, originario del sureste de Australia.  Las hojas son aciculares y de color verde oscuro. En verano florece en forma de inflorescencias cilíndricas de flores pequeñas con los estambres de color blanco. El fruto es una cápsula leñosa. Se utiliza en zonas ajardinadas próximas a la costa, normalmente para crear setos vegetales o paisajes.",Melaleuca comuna,85,Melaleuca de brazalete
2333,Ficus rubiginosa f. glabrescens,"This is an evergreen tree with a round crown. It is native to Eastern Australia. It has unremarkable whitish flowers. It produces yellow to dark-red globular fruit that usually ripen in the spring and summer. It is also cultivated as Ficus australis, the only difference being the colour of its leaves.",Rusty fig,"És un arbre perennifoli, de capçada arrodonida. Originari de l'est d'Austràlia. Fa flors sense interès, de color blanquinós. Els fruits són globosos, de color groc a vermell fosc, i maduren preferentment a la primavera i a l'estiu. També es cultiva la Ficus australis que es diferencia només pel color de les fulles.","Es un árbol perennifolio, de copa redondeada. Originario del este de Australia. Echa flores sin interés, de color blanquecino. Los frutos son globosos, de color amarillo a rojo oscuro, y maduran preferentemente en primavera y en verano. También se cultiva la forma Ficus australis, que se diferencia solo por el color de las hojas.",Ficus rubiginós,86,Higuera de Puerto Jackson
285,Robinia pseudoacacia,"A deciduous bush with a round crown, native to the Central and Eastern United States. It flowers in April and May, with very fragrant white flowers. It produces reddish-brown seedpods that ripen at the beginning of autumn. In Barcelona, it used to be used in wide streets and avenues, and in parks and gardens. However, as it is an invasive species, planting is not recommended. In addition to the standard species, there are various cultivars, including: 'Pyramidalis', 'Bessoniana', 'Umbraculifera', 'Microphylla', 'Frisia' and 'Casque rouge'.",Black locust,"Arbre caducifoli, de capçada arrodonida, originari del centre i l'est dels Estats Units d'Amèrica. Floreix als mesos d'abril i maig, amb flors blanques, molt perfumades. Els fruits són llegums de color marró vermellós que maduren al principi de la tardor. A Barcelona s'utilitzava com a arbre viari en carrers amples i passeigs, i com a arbre de parcs i jardins, però, com que és una espècie invasora, es recomana no plantar-la. A més de l'espècie, es plantaven diverses cultivars com ara la 'Pyramidalis', la 'Bessoniana', la 'Umbraculifera', la 'Microphylla', la 'Frisia' i la 'Casque rouge'.","Árbol caducifolio, de copa redondeada, originario del centro y el este de los Estados Unidos de América. Florece en los meses de abril y mayo, con flores blancas, muy perfumadas. Los frutos son legumbres de color marrón rojizo que maduran a principios de otoño. En Barcelona se utilizaba como árbol viario en calles anchas y paseos, y como árbol de parques y jardines, pero, como es una especie invasora, se recomienda no plantarla. Además de la especie, se plantaban diferentes cultivares como 'Pyramidalis', 'Bessoniana', 'Umbraculifera', 'Microphylla', 'Frisia' y 'Casque rouge'.","Acàcia borda,  robínia",87,Falsa acacia
497,Tamarix chinensis,"This is a deciduous bush or small tree with an extensive crown, native to China or Korea. It usually blossoms in the summer, between May and October, with small pink or deep-pink flowers. It produces seed capsules of no ornamental interest. In Barcelona, it is planted as a street tree and also in parks and gardens.",Chinese tamarisk,"És un arbust o arbret caducifoli, de capçada ampla, originari de China i Korea. Floreix principalment a l'estiu, entre els mesos de maig i octubre, amb flors petites, de color rosa o rosa fort. Els fruits són càpsules sense interès estètic. Es planta a Barcelona com a arbre viari i en parcs i jardins.","Es un arbusto o arbolillo caducifolio, de copa ancha, originario de China o Korea. Florece principalmente en verano, entre los meses de mayo y octubre, con flores pequeñas, de color rosa o rosa fuerte. Los frutos son cápsulas sin interés estético. Se planta en Barcelona como árbol viario y en parques y jardines.",Tamariu,88,Taray de China
805,Abies pinsapo,"Conifer with a conical crown, native to the mountains of Andalusia. It blossoms in April and May, with pink male flowers and light-green female flowers. Its fruit are green pine cones which ripen in September and October, turning brown.",Spanish fir,"Conífera de capçada cònica, originària de les serralades d'Andalusia. Floreix entre l'abril i el maig, amb flors masculines de color rosa i amb flors femenines de color verd clar. Els fruits són pinyes de color verd que, quan maduren entre el setembre i l'octubre, passen a color marró.","Conífera de copa cónica, originaria de las cordilleras de Andalucía. Florece entre abril y mayo, con flores masculinas de color rosa y con flores femeninas de color verde claro. Los frutos son piñas de color verde que, cuando maduran, entre setiembre y octubre, adoptan un color marrón.","Pinsap, Avet d'Andalusia",414,Pinsapo
505,Taxodium distichum,"This is a deciduous conifer, native to the Eastern and South Eastern United States. It blossoms at the end of winter and the beginning of spring, with male and female flowers on the same tree. The male flowers are brownish-yellow and the female flowers are sessile, turning from green to greyish-brown as they mature. It bears fruit in the autumn of the same year. When it lives in swampy or flooded land, it generates spectacular aerial roots that are erect and conical). They provide the structural function of anchoring the tree in unstable, swampy soil. In Barcelona, it is planted as a solitary tree or in small groups, in lakes and ponds or on the banks, as well as in waterlogged soils. It survives in drained soils, as long as they are sufficiently humid, but it does not develop its curious aerial roots.",Bald cypress,"Conífera caducifòlia, originària de l'est i el sud-est dels Estats Units. Floreix al final de l'hivern i principi de la primavera, amb flors femenines i masculines en el mateix arbre, les masculines de color groc marronós i les femenines sèssils, primer de color verd i que passen a marró grisenc quan maduren. Fructifica la mateixa tardor. Quan viu en terrenys pantanosos o entollats, es generen unes arrels aèries erectes i còniques, espectaculars, que tenen la funció estructural d'ancoratge en sòls poc ferms com els pantanosos. A Barcelona s'utilitza com a arbre aïllat o en petits grups, plantat en llacs i estanys o a les vores, però també en sòls pantanosos. Resisteix en sòls drenats mentre siguin suficientment humits, però aleshores no desenvolupen les curioses arrels aèries.","Conífera caducifolia, originaria del este y el sureste de los Estados Unidos. Florece al final del invierno y al principio de la primavera, con flores femeninas y masculinas en el mismo árbol; las masculinas son de color amarillo amarronado, y las femeninas, sésiles, primero de color verde y se vuelven marrón grisáceo cuando maduran. Fructifica en el mismo otoño. Cuando vive en terrenos pantanosos o encharcados, se generan unas raíces aéreas erectas y cónicas, espectaculares, que tienen la función estructural de anclaje en este tipo de suelos poco firmes. En Barcelona se utiliza como árbol aislado o en pequeños grupos, plantado en lagos y estanques o en las orillas, pero también en suelos pantanosos. Resiste en suelos drenados mientras sean lo suficientemente húmedos, pero entonces no desarrollan sus curiosas raíces aéreas.","Taxodi,  xiprer dels pantans",89,Ciprés de los pantanos
5286993,Metrosideros excelsa,,,,,Pohutukawa,90,Arbol rata
2569,Phoenix roebelenii,"It is a small palm that can reach to 5 meters height, with a rounded crown and native to Africa. Its trunk is rough, with a narrow base. The leaves are golden green in the upper side and silver green in the lower side. The lower leaves are thorny. It blooms in spring with cream flowers grouped in panicles. Its fruits are globular, black coloured when ripe in autumn. It is used as an ornamental tree for its foliage.",Pygmy date palm,"Palmera de mida petita que arriba a 5 metres d'alçada com a màxim, de forma arrodonida i d'origen africà. El tronc és rugós, amb la base més estreta. Les fulles són de color verd daurat, amb el revers platejat. Les que es troben més a baix són més espinoses. Floreix a la primavera amb inflorescències agrupades en panícules, de color crema, i seguides de fruits globosos de color negre que maduren a la tardor. S'utilitza com a planta ornamental sobretot per l'aspecte del seu fullatge.","Palmera de medida pequeña que llega a 5 metros de altura como máximo, de forma redondeada y de origen africano. El tronco es rugoso, con la base más estrecha. Lashojas son de color verde dorado, con el reverso plateado. Las que se encuentran más abajo son más espinosas. Florece en primavera con inflorescencias agrupadas en panículas, de color crema y seguidas de frutos globosos de color negro que maduran en otoño. Se utiliza como planta ornamental sobretodo por el aspecto de su follaje.",Palmera nana,91,Palmera datilera enana
1115,Cercis siliquastrum 'Alba',"This is a deciduous tree and it is native to South Eastern Europe and Western Asia. It blossoms between March and April, before its leaves come out. It produces very ornamental lilac flowers, although there are also varieties with pink and white flowers. It produces dark brown or reddish-brown seedpods that appear at the beginning of autumn and remain on the tree all winter. Due to its small habit, it is used as a street tree in Barcelona, and because of its spectacular blossom, it is planted in parks and gardens, either individually or in groups, as well as providing character to some locations, such as street corners. Its flowers are edible and attract bees. There are occasional specimens of the cultivars 'Alba', with white flowers, and 'Rosea', with pink flowers.",Judas tree  'Alba',"Arbre caducifoli, originari del sud-est d'Europa i l'oest d'Àsia. Floreix entre els mesos de març i d'abril, abans que surtin les fulles. Les flors són d'un color lila molt ornamental, per bé que també hi ha varietats de color rosa i de color blanc. Els fruits són llegums de color marró fosc o marró vermellós i apareixen al principi de la tardor després d'haver restat a l'arbre durant l'hivern. Pel seu port petit, a Barcelona s'usa com a arbre de carrer i per la seva floració impactant s'usa individualment o en grups com a arbre de parc o de jardí i per caracteritzar alguns espais, com ara xamfrans. Les flors, que són comestibles, atreuen les abelles. De tant en tant, es troben exemplars de les cultivars 'Alba', de flors blanques, i 'Rosea', de flors rosades.","Árbol caducifolio, originario del sureste de Europa y el oeste de Asia. Florece entre los meses de marzo y abril, antes de que broten las hojas. Las flores son de un color lila muy ornamental, aunque también hay variedades de color rosa y de color blanco. Los frutos son legumbres de color marrón oscuro o marrón rojizo y aparecen a principios de otoño, después de haber permanecido en el árbol durante el invierno. Por su porte pequeño, en Barcelona se emplea como árbol de calle y, por su floración impactante, se usa individualmente o en grupos como árbol de parque o de jardín y para caracterizar algunos espacios, como chaflanes. Las flores, que son comestibles, atraen a las abejas. De vez en cuando, se encuentran ejemplares de los cultivares 'Alba', de flores blancas, y 'Rosea', de flores rosadas.",Arbre de l'amor de flor blanca,92,Árbol del amor de flor blanca
1263,X hesperotropsis leylandii,"This is an evergreen tree with a conical crown. It is a hybrid of Xanthocyparis nootkatensis and Cupressus macrocarpa. It blossoms at the end of winter, with yellow male cones and brown female cones. Its fruit are dark-brown cones that start to ripen in the autumn. Until recently, it was known as × Cupressocyparis leylandii and its name may change again to Cupressus × leylandii.",Leyland Cypress,"És un arbre perennifoli, de capçada cònica. D'origen híbrid entre el Xanthocyparis nootkatensis i el Cupressus macrocarpa. Floreix al final de l'hivern, amb cons masculins de color groc i femenins de color marró. Els fruits són de color marró fosc i comencen a madurar a la tardor. Fins fa poc era conegut com a × Cupressocyparis leylandii i pot ser que torni a canviar a Cupressus × leylandii.","Es un árbol perennifolio, de copa cónica. De origen híbrido entre Xanthocyparis nootkatensis y Cupressus macrocarpa. Florece al final del invierno, con conos masculinos de color amarillo y femeninos de color marrón. Los frutos son de color marrón oscuro y empiezan a madurar en otoño. Hasta hace poco era conocido como × Cupressocyparis leylandii y es posible que cambie de nuevo a Cupressus × leylandii.",Xiprer de Leyland,93,Ciprés de Leyland
